0.00782869	7.82869	0.0612883871
0.008218712	7.827345	0.0643306943
0.008608584	7.825986	0.0673706579
0.008998316	7.824623	0.0704084303
0.009387903	7.823253	0.0734439403
0.009777344	7.821875	0.0764771626
0.01016664	7.82049	0.0795081065
0.01055578	7.819098	0.0825366783
0.01094478	7.817698	0.0855629847
0.01133362	7.816291	0.088586872
0.01172231	7.814876	0.0916083991
0.01211085	7.813454	0.0946275694
0.01249924	7.812024	0.0976443629
0.01288747	7.810587	0.1006587056
0.01327554	7.809142	0.103670577
0.01366346	7.80769	0.10668006
0.01405121	7.806229	0.109686963
0.01443881	7.804761	0.1126914612
0.01482624	7.803286	0.115693391
0.01521351	7.801802	0.1186927927
0.01560062	7.800311	0.1216896878
0.01598756	7.798812	0.1246839748
0.01637434	7.797305	0.1276757232
0.01676095	7.79579	0.1306648464
0.01714739	7.794267	0.133651336
0.01753366	7.792737	0.136635201
0.01791976	7.791198	0.1396163983
0.01830568	7.789651	0.1425948585
0.01869143	7.788096	0.1455706512
0.01907701	7.786533	0.1485437679
0.01946241	7.784963	0.1515141417
0.01984763	7.783383	0.1544817059
0.02023267	7.781796	0.1574465105
0.02061753	7.780201	0.1604085275
0.02100221	7.778597	0.1633677277
0.02138671	7.776985	0.1663241229
0.02177102	7.775365	0.1692776269
0.02215515	7.773736	0.1722282871
0.02253909	7.772099	0.1751760388
0.02292284	7.770454	0.1781208738
0.0233064	7.7688	0.1810627603
0.02368977	7.767138	0.1840017128
0.02407295	7.765467	0.1869376988
0.02445593	7.763788	0.1898706559
0.02483872	7.7621	0.1928006285
0.02522131	7.760404	0.195727555
0.02560371	7.758699	0.1986514792
0.0259859	7.756986	0.2015722625
0.0263679	7.755263	0.2044899993
0.02674969	7.753533	0.2074046042
0.02713128	7.751793	0.2103160664
0.02751266	7.750045	0.2132243531
0.02789384	7.748288	0.2161295057
0.02827481	7.746522	0.2190314377
0.02865557	7.744747	0.2219301398
0.02903611	7.742964	0.2248255544
0.02941645	7.741171	0.2277177697
0.02979658	7.73937	0.2306067574
0.03017648	7.73756	0.2334923246
0.03055618	7.735741	0.2363746944
0.03093565	7.733913	0.2392536257
0.0313149	7.732075	0.2421291554
0.03169394	7.730229	0.2450014141
0.03207275	7.728374	0.2478702072
0.03245134	7.726509	0.2507355706
0.0328297	7.724636	0.2535974825
0.03320784	7.722753	0.256455946
0.03358575	7.720861	0.2593109073
0.03396342	7.71896	0.2621622804
0.03434087	7.717049	0.2650101765
0.03471808	7.71513	0.2678545006
0.03509506	7.713201	0.2706952519
0.03547181	7.711263	0.273532456
0.03584831	7.709315	0.276365914
0.03622458	7.707358	0.2791958065
0.03660061	7.705392	0.2820220475
0.0369764	7.703416	0.2848445914
0.03735194	7.701431	0.2876633886
0.03772724	7.699436	0.2904784698
0.03810229	7.697432	0.2932897863
0.03847709	7.695418	0.296097291
0.03885164	7.693395	0.2989010129
0.03922595	7.691362	0.3017009812
0.0396	7.68932	0.304497072
0.03997379	7.687268	0.3072892367
0.04034733	7.685206	0.3100775426
0.04072061	7.683135	0.3128619439
0.04109364	7.681054	0.3156424679
0.0414664	7.678963	0.3184189513
0.0418389	7.676863	0.3211915034
0.04221114	7.674752	0.3239600311
0.04258311	7.672633	0.326724575
0.04295482	7.670503	0.3294850757
0.04332625	7.668363	0.3322414124
0.04369742	7.666214	0.334993773
0.04406831	7.664055	0.3377419516
0.04443894	7.661885	0.3404860478
0.04480928	7.659706	0.3432259109
0.04517935	7.657517	0.3459616407
0.04554914	7.655318	0.3486931513
0.04591866	7.65311	0.351420556
0.04628789	7.650891	0.354143601
0.04665684	7.648662	0.3568623991
0.0470255	7.646423	0.3595768648
0.04739388	7.644174	0.3622870653
0.04776197	7.641915	0.364992915
0.04812977	7.639646	0.3676944049
0.04849728	7.637367	0.3703915259
0.0488645	7.635078	0.3730842689
0.04923142	7.632778	0.3757724995
0.04959805	7.630469	0.378456383
0.04996438	7.628149	0.3811357353
0.05033041	7.625819	0.3838105969
0.05069614	7.623479	0.3864809587
0.05106156	7.621129	0.3891467357
0.05142669	7.618769	0.3918080715
0.05179151	7.616398	0.3944647532
0.05215602	7.614017	0.3971168229
0.05252022	7.611626	0.3997642721
0.05288411	7.609224	0.402407039
0.05324769	7.606812	0.4050451673
0.05361095	7.60439	0.4076785721
0.0539739	7.601958	0.4103073209
0.05433653	7.599515	0.4129312748
0.05469885	7.597062	0.4155505548
0.05506084	7.594598	0.4181649453
0.05542251	7.592124	0.4207745683
0.05578386	7.58964	0.4233794152
0.05614488	7.587145	0.4259793456
0.05650557	7.58464	0.4285744064
0.05686594	7.582125	0.4311646653
0.05722597	7.579599	0.433749905
0.05758568	7.577063	0.4363303253
0.05794505	7.574516	0.4389057083
0.05830408	7.571959	0.4414761033
0.05866278	7.569391	0.444041519
0.05902114	7.566813	0.4466019294
0.05937916	7.564224	0.4491572672
0.05973683	7.561625	0.4517075071
0.06009417	7.559015	0.4542527324
0.06045116	7.556395	0.4567928432
0.0608078	7.553764	0.4593277706
0.0611641	7.551123	0.4618576423
0.06152004	7.548471	0.4643822379
0.06187563	7.545809	0.4669016857
0.06223087	7.543136	0.4694159158
0.06258576	7.540453	0.4719249817
0.06294029	7.537759	0.4744287374
0.06329446	7.535054	0.476927174
0.06364827	7.532339	0.4794203464
0.06400172	7.529614	0.4819082469
0.0643548	7.526878	0.4843907283
0.06470753	7.524131	0.4868679324
0.06505988	7.521374	0.4893396899
0.06541187	7.518606	0.4918060783
0.06576349	7.515828	0.4942670795
0.06611474	7.513039	0.4967226201
0.06646562	7.510239	0.4991726915
0.06681612	7.507429	0.501617277
0.06716625	7.504608	0.5040563771
0.067516	7.501777	0.5064899759
0.06786537	7.498936	0.5089180662
0.06821436	7.496083	0.5113405044
0.06856297	7.49322	0.5137574181
0.06891119	7.490347	0.5161687253
0.06925903	7.487463	0.5185744245
0.06960649	7.484568	0.5209745076
0.06995355	7.481663	0.5233688868
0.07030023	7.478748	0.5257577045
0.07064651	7.475821	0.528140663
0.07099241	7.472885	0.5305181158
0.0713379	7.469938	0.5328896901
0.07168301	7.46698	0.535255602
0.07202771	7.464012	0.5376156918
0.07237202	7.461033	0.5399700295
0.07271592	7.458043	0.5423184581
0.07305943	7.455044	0.5446612653
0.07340253	7.452033	0.5469980758
0.07374523	7.449013	0.549329177
0.07408752	7.445982	0.5516543403
0.0744294	7.44294	0.5539735584
0.07477087	7.439888	0.5562868985
0.07511193	7.436825	0.5585942788
0.07545258	7.433752	0.5608957675
0.07579282	7.430669	0.563191358
0.07613264	7.427575	0.5654808935
0.07647205	7.424471	0.5677645175
0.07681104	7.421356	0.5700420726
0.0771496	7.418231	0.5723135544
0.07748775	7.415096	0.5745791051
0.07782548	7.41195	0.5768385665
0.07816278	7.408794	0.5790919355
0.07849965	7.405628	0.581339206
0.0788361	7.402451	0.5835803673
0.07917213	7.399264	0.5858154913
0.07950772	7.396067	0.5880444241
0.07984288	7.39286	0.5902672338
0.08017761	7.389642	0.5924838343
0.08051191	7.386414	0.5946942992
0.08084577	7.383176	0.5968985488
0.0811792	7.379927	0.5990965699
0.08151219	7.376669	0.6012884451
0.08184474	7.3734	0.6034740059
0.08217686	7.370122	0.6056534838
0.08250853	7.366833	0.6078265616
0.08283975	7.363534	0.6099933157
0.08317054	7.360225	0.6121538878
0.08350088	7.356905	0.6143080416
0.08383077	7.353576	0.6164559383
0.08416022	7.350237	0.618597563
0.08448921	7.346888	0.6207327631
0.08481776	7.343529	0.6228616803
0.08514585	7.34016	0.6249841623
0.0854735	7.336781	0.6271003508
0.08580069	7.333392	0.6292100936
0.08612742	7.329993	0.6313133857
0.0864537	7.326585	0.6334103816
0.08677952	7.323166	0.6355008304
0.08710488	7.319738	0.6375849001
0.08742978	7.3163	0.6396624994
0.08775423	7.312852	0.6417336964
0.08807821	7.309395	0.6437984278
0.08840172	7.305927	0.645856513
0.08872477	7.302451	0.6479082854
0.08904736	7.298964	0.6499534749
0.08936948	7.295468	0.6519921815
0.08969114	7.291962	0.6540243846
0.09001232	7.288447	0.6560500237
0.09033303	7.284922	0.6580690776
0.09065328	7.281388	0.6600817052
0.09097305	7.277844	0.6620876661
0.09129235	7.274291	0.66408712
0.09161117	7.270728	0.6660798988
0.09192953	7.267156	0.6680662355
0.0922474	7.263575	0.6700459085
