# I_LED V_OC I_SC

10.000	0.399	1.980
15.000	0.422	3.130
20.000	0.437	4.200
25.000	0.452	5.270
30.000	0.458	6.340
35.000	0.466	7.430
40.000	0.471	8.490
45.000	0.477	9.580
50.000	0.480	10.480
