0.009894742	9.894742	0.0979059192
0.0103885	9.893808	0.1027818244
0.01088215	9.89286	0.1076555864
0.01137569	9.891908	0.1125272789
0.01186914	9.89095	0.1173970703
0.01236248	9.889984	0.1222647294
0.01285571	9.889011	0.1271302576
0.01334884	9.888032	0.1319937571
0.01384186	9.887044	0.1368550789
0.01433477	9.88605	0.141714253
0.01482757	9.885048	0.1465712412
0.01532026	9.884039	0.1514260473
0.01581284	9.883023	0.1562786614
0.0163053	9.881999	0.1611289583
0.01679764	9.880967	0.1659769265
0.01728987	9.879928	0.1708226707
0.01778199	9.878881	0.1756661632
0.01827398	9.877827	0.180507213
0.01876585	9.876765	0.1853458905
0.01925761	9.875695	0.1901822828
0.01974923	9.874617	0.1950160823
0.02024074	9.873531	0.1998475739
0.02073212	9.872437	0.2046765486
0.02122337	9.871336	0.2095030163
0.0217145	9.870226	0.2143270225
0.02220549	9.869108	0.219148379
0.02269636	9.867982	0.2239672719
0.02318709	9.866847	0.2287834694
0.02367769	9.865704	0.2335970809
0.02416815	9.864553	0.2384079966
0.02465848	9.863393	0.243216279
0.02514867	9.862225	0.248021842
0.02563873	9.861048	0.2528247472
0.02612864	9.859863	0.2576248108
0.02661841	9.858669	0.2624220935
0.02710803	9.857466	0.2672164841
0.02759751	9.856255	0.2720080959
0.02808685	9.855034	0.2767968617
0.02857603	9.853805	0.2815826273
0.02906507	9.852567	0.2863655495
0.02955396	9.85132	0.2911455172
0.03004269	9.850063	0.2959223892
0.03053127	9.848797	0.3006962804
0.0310197	9.847523	0.3054672092
0.03150796	9.846239	0.3102349046
0.03199607	9.844945	0.3149995494
0.03248402	9.843642	0.3197610636
0.03297181	9.84233	0.3245194347
0.03345943	9.841008	0.3292745183
0.03394688	9.839677	0.3340263344
0.03443417	9.838335	0.3387748999
0.0349213	9.836985	0.3435203043
0.03540825	9.835624	0.3482622335
0.03589503	9.834253	0.3530008065
0.03638163	9.832873	0.3577359473
0.03686806	9.831483	0.3624677051
0.03735431	9.830082	0.3671959304
0.03784039	9.828672	0.3719207817
0.03832628	9.827251	0.3766419735
0.03881199	9.82582	0.3813596276
0.03929751	9.824379	0.386073632
0.03978285	9.822927	0.3907840314
0.04026801	9.821465	0.3954908508
0.04075297	9.819992	0.4001938394
0.04123774	9.818509	0.4048931213
0.04172232	9.817015	0.4095886413
0.0422067	9.815511	0.4142803281
0.04269088	9.813996	0.4189681256
0.04317487	9.812469	0.4236520735
0.04365865	9.810932	0.4283320464
0.04414223	9.809384	0.4330080847
0.04462561	9.807826	0.437680218
0.04510877	9.806255	0.4423481014
0.04559173	9.804674	0.4470120497
0.04607448	9.803082	0.4516719055
0.04655702	9.801478	0.4563276073
0.04703934	9.799863	0.4609790876
0.04752145	9.798236	0.4656263822
0.04800333	9.796598	0.4702693267
0.04848499	9.794948	0.4749079558
0.04896644	9.793287	0.4795424003
0.04944765	9.791614	0.484172302
0.04992864	9.789929	0.4887978407
0.0504094	9.788233	0.4934189526
0.05088992	9.786524	0.4980354234
0.05137022	9.784804	0.5026475341
0.05185028	9.783071	0.5072549706
0.0523301	9.781326	0.5118577677
0.05280967	9.779569	0.5164558116
0.05328901	9.7778	0.521049282
0.0537681	9.776019	0.5256379672
0.05424695	9.774225	0.5302218949
0.05472555	9.772419	0.5348010046
0.05520389	9.7706	0.5393751276
0.05568198	9.768769	0.5439444001
0.05615982	9.766925	0.54850875
0.05663739	9.765068	0.5530679647
0.05711471	9.763198	0.5576222224
0.05759176	9.761316	0.5621713684
0.05806855	9.759421	0.5667154263
0.05854507	9.757512	0.5712542231
0.05902132	9.755591	0.5757878582
0.0594973	9.753656	0.5803161971
0.05997301	9.751708	0.5848392814
0.06044843	9.749747	0.589356899
0.06092358	9.747773	0.5938692282
0.06139845	9.745785	0.598376093
0.06187303	9.743784	0.6028774397
0.06234732	9.741769	0.6073731892
0.06282133	9.739741	0.6118634835
0.06329504	9.737699	0.6163480477
0.06376846	9.735643	0.6208269612
0.06424159	9.733574	0.6253002701
0.06471441	9.73149	0.6297676338
0.06518693	9.729393	0.6342292604
0.06565915	9.727282	0.6386850679
0.06613106	9.725156	0.6431348749
0.06660266	9.723016	0.6475787288
0.06707395	9.720863	0.6520166788
0.06754493	9.718695	0.6564485735
0.06801559	9.716512	0.6608742964
0.06848592	9.714316	0.6652938684
0.06895594	9.712104	0.6697072607
0.06942563	9.709879	0.6741144668
0.069895	9.707638	0.678515358
0.07036403	9.705383	0.6829098606
0.07083273	9.703114	0.6872980541
0.07130109	9.700829	0.6916796816
0.07176912	9.69853	0.6960549634
0.07223681	9.696216	0.7004237129
0.07270415	9.693886	0.7047857418
0.07317114	9.691542	0.7091411765
0.07363779	9.689183	0.713490023
0.07410408	9.686808	0.717831995
0.07457002	9.684419	0.7221673185
0.07503561	9.682014	0.7264958265
0.07550083	9.679594	0.7308173811
0.07596569	9.677158	0.7351319847
0.07643018	9.674707	0.7394395975
0.07689431	9.67224	0.743740221
0.07735807	9.669758	0.7480338162
0.07782145	9.66726	0.7523201907
0.07828445	9.664747	0.7565994033
