0.009739641	9.739641	0.0948606068
0.01022421	9.73734	0.099556609
0.01070851	9.735008	0.1042474305
0.01119257	9.732669	0.1089335791
0.01167638	9.730315	0.1136148555
0.01215993	9.727945	0.1182911302
0.01264323	9.72556	0.122962492
0.01312627	9.72316	0.1276288234
0.01360904	9.720744	0.1322899939
0.01409155	9.718313	0.1369460936
0.0145738	9.715865	0.1415970733
0.01505577	9.713402	0.1462427464
0.01553748	9.710924	0.1508832874
0.01601891	9.708429	0.1555184504
0.01650006	9.705919	0.1601482459
0.01698094	9.703392	0.1647727173
0.01746153	9.700849	0.1693916658
0.01794184	9.698291	0.1740051854
0.01842186	9.695716	0.1786131228
0.01890159	9.693124	0.1832154557
0.01938103	9.690517	0.1878122007
0.01986018	9.687893	0.1924032988
0.02033903	9.685252	0.196988631
0.02081758	9.682595	0.201568196
0.02129583	9.679921	0.206141952
0.02177377	9.677231	0.210709802
0.0222514	9.674524	0.2152717033
0.02272873	9.6718	0.2198277308
0.02320574	9.669059	0.2243776692
0.02368244	9.666301	0.2289215935
0.02415881	9.663526	0.2334592886
0.02463487	9.660734	0.2379909262
0.0251106	9.657925	0.2425162915
0.02558601	9.655099	0.2470354596
0.02606109	9.652255	0.2515482863
0.02653583	9.649394	0.2560546788
0.02701024	9.646516	0.2605547123
0.02748432	9.64362	0.265048338
0.02795805	9.640707	0.2695353683
0.02843144	9.637776	0.2740158501
0.02890448	9.634828	0.2784896932
0.02937718	9.631862	0.2829569437
0.02984952	9.628878	0.2874173864
0.03032151	9.625876	0.2918710954
0.03079314	9.622857	0.2963179828
0.03126441	9.619819	0.3007579653
0.03173532	9.616764	0.3051910829
0.03220586	9.61369	0.3096171542
0.03267604	9.610599	0.3140363173
0.03314584	9.607489	0.3184482932
0.03361526	9.604361	0.3228530921
0.03408431	9.601215	0.3272507884
0.03455298	9.598051	0.3316412642
0.03502127	9.594868	0.3360244628
0.03548917	9.591667	0.3404003007
0.03595668	9.588448	0.3447687564
0.0364238	9.585209	0.3491297356
0.03689052	9.581953	0.3534832288
0.03735684	9.578678	0.3578291415
0.03782277	9.575384	0.3621675467
0.03828829	9.572071	0.3664982303
0.0387534	9.56874	0.3708212087
0.0392181	9.56539	0.3751364216
0.03968239	9.562021	0.3794438465
0.04014626	9.558633	0.3837433657
0.04060971	9.555227	0.3880349975
0.04107275	9.551801	0.3923187345
0.04153535	9.548357	0.3965943499
0.04199753	9.544893	0.4008619301
0.04245928	9.54141	0.4051213988
0.04292059	9.537909	0.4093726816
0.04338146	9.534388	0.4136156716
0.0438419	9.530848	0.4178504849
0.04430189	9.527288	0.422076865
0.04476144	9.52371	0.4262949737
0.04522053	9.520112	0.4305045103
0.04567918	9.516495	0.4347056881
0.04613736	9.512859	0.4388982003
0.04659509	9.509203	0.4430821696
0.04705236	9.505527	0.4472574784
0.04750916	9.501833	0.4514241043
0.0479655	9.498119	0.4555820269
0.04842136	9.494385	0.4597310341
0.04887675	9.490632	0.4638712476
0.04933167	9.486859	0.4680025975
0.0497861	9.483067	0.472124922
0.05024005	9.479255	0.4762382452
0.05069351	9.475423	0.4803424506
0.05114649	9.471572	0.4844376626
0.05159897	9.467701	0.4885236199
0.05205096	9.463811	0.4926004478
0.05250245	9.459901	0.4966679793
0.05295344	9.455971	0.500726193
0.05340392	9.452021	0.5047749733
0.0538539	9.448052	0.5088144476
0.05430336	9.444063	0.512844353
0.05475231	9.440054	0.516864763
0.05520075	9.436025	0.520875657
0.05564866	9.431977	0.5248768812
0.05609606	9.427909	0.5288685489
0.05654292	9.423821	0.5328503569
